N,P,K,temperature,humidity,ph,rainfall,label
92,20,54,26.015235,80.747459,6.460685,57.816483,watermelon
83,29,54,24.234823,89.334133,6.363133,56.894183,watermelon
96,16,51,26.323432,80.337892,6.593156,43.73466,watermelon
93,13,49,25.002409,81.073611,6.145629,40.66876,watermelon
98,28,46,26.838793,87.333615,6.637499,52.905555,watermelon
113,7,50,26.091273,85.868204,6.832779,41.445434,watermelon
107,18,48,25.020825,86.208326,6.890995,49.923519,watermelon
112,15,46,24.184517,80.513344,6.38015,46.744755,watermelon
108,23,45,24.66337,82.742619,6.547612,42.890304,watermelon
85,28,53,24.541965,84.065678,6.355622,55.820081,watermelon
100,8,52,25.190664,82.629242,6.375499,49.955131,watermelon
93,11,48,24.057519,87.724978,6.170945,40.878092,watermelon
106,24,53,25.480528,82.053682,6.737228,53.994262,watermelon
89,27,46,26.948065,88.602478,6.687899,58.774998,watermelon
108,9,49,24.214509,83.896574,6.741603,47.728867,watermelon
93,19,53,24.14275,83.854704,6.158241,53.907085,watermelon
84,21,47,24.59675,89.363526,6.018525,48.755545,watermelon
80,17,50,24.964987,81.321618,6.376388,53.445259,watermelon
111,18,50,24.601849,82.873303,6.161896,44.985907,watermelon
88,17,50,26.834842,81.955706,6.641676,56.345185,watermelon
102,11,47,24.117759,83.054442,6.744604,40.950355,watermelon
88,22,52,25.365955,86.980743,6.387952,43.198265,watermelon
95,19,54,24.206253,85.073941,6.32892,50.166234,watermelon
80,12,53,25.661825,84.505825,6.285525,45.96085,watermelon
95,25,54,25.315966,83.933528,6.846551,48.538106,watermelon
102,10,52,25.595965,88.090346,6.780733,44.300095,watermelon
108,25,48,24.517827,80.026322,6.450904,47.048655,watermelon
102,9,53,24.773266,82.264296,6.480714,49.97702,watermelon
88,11,46,26.155381,87.70089,6.462328,54.28174,watermelon
109,8,54,26.463096,82.044835,6.186165,42.513223,watermelon
85,23,49,26.348803,87.462549,6.604613,53.727332,watermelon
80,12,51,24.028035,80.329769,6.851888,53.680497,watermelon
90,22,52,24.920383,80.360374,6.932779,46.903597,watermelon
84,17,52,24.664942,82.694901,6.242715,59.833461,watermelon
87,19,54,24.44069,89.708542,6.947477,57.69144,watermelon
88,20,52,26.958084,81.804238,6.766026,46.776023,watermelon
87,15,52,25.394549,85.375231,6.995159,47.982186,watermelon
104,14,48,26.086922,89.37887,6.542359,55.367999,watermelon
83,10,50,24.060035,82.52855,6.517401,40.299224,watermelon
90,17,50,26.777255,86.453456,6.414736,58.607024,watermelon
111,10,46,29.027435,92.799416,6.631739,27.388051,muskmelon
105,29,50,27.339317,94.141368,6.201483,27.773021,muskmelon
118,22,50,28.381159,91.822049,6.282404,26.363727,muskmelon
110,21,46,28.481962,93.9582,6.380563,25.366233,muskmelon
110,21,49,29.686238,90.812835,6.796413,21.188526,muskmelon
80,27,47,29.189099,94.055077,6.687189,29.915942,muskmelon
91,22,46,28.220428,94.239858,6.294126,25.910954,muskmelon
100,21,54,27.167207,92.869808,6.690423,24.813827,muskmelon
83,19,48,27.464825,94.245173,6.41728,29.332764,muskmelon
112,22,45,28.28347,90.987431,6.728638,21.74584,muskmelon
91,17,47,27.629594,92.995497,6.071144,20.581678,muskmelon
94,23,50,28.268629,92.828758,6.292361,29.361463,muskmelon
82,21,53,29.411654,90.920205,6.236741,27.170479,muskmelon
83,25,52,29.18882,90.501207,6.574208,26.798181,muskmelon
113,6,45,28.119021,90.743941,6.446708,29.173489,muskmelon
95,26,45,27.505544,90.152118,6.262518,29.081896,muskmelon
83,20,49,29.815405,90.612596,6.169622,20.29542,muskmelon
97,11,53,28.814822,93.070454,6.425529,20.918503,muskmelon
97,29,53,29.680377,94.116132,6.082433,22.274483,muskmelon
80,12,46,28.41838,93.385637,6.699604,27.492172,muskmelon
117,6,45,28.984014,91.446762,6.202801,23.308871,muskmelon
90,17,49,28.537286,93.363568,6.309704,22.513077,muskmelon
86,13,52,29.270115,93.334527,6.187223,25.880862,muskmelon
102,17,50,28.475372,92.827282,6.572405,21.096282,muskmelon
109,8,45,29.928239,94.784959,6.048349,24.432534,muskmelon
87,17,53,29.851835,93.171263,6.283125,26.033256,muskmelon
92,27,53,28.674695,91.623995,6.234712,20.33418,muskmelon
112,16,48,28.413331,94.09369,6.099691,28.57656,muskmelon
115,28,48,27.651421,91.868204,6.26633,21.761539,muskmelon
104,16,53,27.096329,93.21934,6.610359,27.594866,muskmelon
115,23,54,27.99797,92.516047,6.011264,20.069576,muskmelon
89,7,47,27.53113,90.1426,6.727443,20.082231,muskmelon
109,8,54,29.678388,93.269506,6.537787,20.053391,muskmelon
119,26,53,28.977734,91.723935,6.714919,22.915169,muskmelon
102,7,54,27.422311,91.124484,6.446507,27.64093,muskmelon
104,10,45,29.271452,94.926037,6.64793,24.602066,muskmelon
116,15,50,28.431389,92.238119,6.620153,25.267689,muskmelon
92,11,45,28.749585,91.149807,6.118507,26.5383,muskmelon
107,23,50,29.682164,94.681714,6.645897,26.355935,muskmelon
92,29,47,27.607971,92.210771,6.045472,29.784945,muskmelon
103,18,51,28.491071,90.160318,6.489849,27.161739,muskmelon
96,23,47,27.66383,90.807085,6.297596,28.47012,muskmelon
113,14,50,29.162449,91.206034,6.134513,29.72096,muskmelon
104,29,48,29.109095,91.113018,6.20896,25.119021,muskmelon
92,9,47,27.107245,93.522118,6.393693,20.942431,muskmelon
86,7,51,27.282631,93.771412,6.016409,22.493758,muskmelon
115,22,45,29.463378,92.465176,6.677426,26.007398,muskmelon
107,29,47,28.871837,92.301607,6.031562,20.144706,muskmelon
84,21,50,28.660289,90.159284,6.375442,29.246228,muskmelon
95,20,52,29.351776,92.5964,6.686362,23.913781,muskmelon
115,11,47,27.159362,93.977909,6.333644,22.291166,muskmelon
89,27,53,28.660593,93.080554,6.37946,23.916665,muskmelon
116,8,49,28.033686,92.490754,6.366105,25.188895,muskmelon
85,17,47,27.552994,90.324171,6.610122,24.274419,muskmelon
105,23,51,28.411502,91.939493,6.300768,26.400488,muskmelon
99,26,53,27.511681,90.681168,6.504321,23.012257,muskmelon
80,27,47,29.787842,93.587172,6.610123,22.014615,muskmelon
89,18,46,27.916295,91.607312,6.127704,22.051828,muskmelon
111,9,45,28.888065,94.879916,6.264971,21.186557,muskmelon
102,27,52,28.867548,91.575282,6.433504,20.912448,muskmelon
107,23,54,27.781192,90.092282,6.436487,27.067905,muskmelon
111,9,47,28.537773,91.653004,6.688409,24.737602,muskmelon
111,19,52,27.998019,94.157083,6.219658,25.460988,muskmelon
88,16,48,27.80011,94.834925,6.128059,27.873258,muskmelon
119,5,51,27.758735,90.202439,6.322312,29.352178,muskmelon
80,19,50,29.620152,90.420009,6.545221,26.801097,muskmelon
106,28,53,27.125918,92.355414,6.318362,23.101472,muskmelon
98,14,49,29.937786,90.443165,6.737785,24.802367,muskmelon
104,25,48,28.291266,92.047592,6.299785,29.255293,muskmelon
113,7,46,28.283609,90.493287,6.495274,21.436916,muskmelon
100,5,48,29.031572,92.420195,6.782616,28.741038,muskmelon
94,6,53,29.733703,94.103137,6.10236,29.979151,muskmelon
90,23,54,27.707061,94.541293,6.247585,29.764132,muskmelon
91,28,45,29.127816,92.660556,6.382302,22.234943,muskmelon
108,9,50,27.759736,94.778107,6.022905,21.997283,muskmelon
89,15,47,28.474047,94.362328,6.569651,25.79962,muskmelon
83,22,46,29.359102,91.250284,6.333639,23.504702,muskmelon
114,8,50,27.426185,93.523979,6.724063,24.346077,muskmelon
99,28,50,28.462795,92.891646,6.551384,21.068834,muskmelon
112,15,45,29.358548,91.88475,6.080294,26.33779,muskmelon
115,27,54,29.603116,90.010705,6.304193,28.185426,muskmelon
94,20,51,28.095076,94.52237,6.402583,24.647842,muskmelon
119,17,46,28.539208,94.070084,6.621488,27.885818,muskmelon
108,11,53,29.68033,90.970763,6.104365,29.75605,muskmelon
114,27,53,28.62506,93.232009,6.43629,20.512063,muskmelon
109,17,51,28.507919,92.459057,6.137431,22.787137,muskmelon
86,9,54,27.45934,91.346352,6.472472,26.101786,muskmelon
86,24,52,27.711953,91.443332,6.75039,28.256714,muskmelon
107,7,49,28.677906,90.937056,6.358581,26.010259,muskmelon
93,24,53,27.970828,94.193286,6.082861,28.377291,muskmelon
86,7,51,28.415812,94.539453,6.290551,22.871523,muskmelon
100,16,48,29.081224,93.797809,6.682387,29.728566,muskmelon
90,22,48,29.031246,92.379908,6.795018,27.289021,muskmelon
118,25,54,29.443258,92.295796,6.201431,23.703202,muskmelon
80,18,50,28.575751,94.870156,6.729163,21.617128,muskmelon
94,15,48,29.395488,92.620188,6.45768,28.530136,muskmelon
112,8,52,28.306308,91.473245,6.040015,24.872496,muskmelon
94,11,51,29.308456,91.223948,6.039558,28.487527,muskmelon
80,28,51,27.96554,91.23239,6.007205,22.354714,muskmelon
85,20,46,28.58589,92.950582,6.238433,20.350649,muskmelon
15,120,202,21.954029,93.981501,5.931733,111.324953,apple
27,137,197,21.364762,92.780287,5.826978,111.062283,apple
31,132,201,22.6326,93.698982,6.205937,113.354747,apple
31,141,199,22.238289,93.821228,6.082554,101.77517,apple
37,120,202,23.276382,94.765555,5.554134,114.921422,apple
25,128,195,22.687962,92.395204,5.604554,115.312238,apple
33,139,204,22.228412,94.765364,6.365429,107.412539,apple
18,130,199,22.727158,92.916931,6.249987,112.747249,apple
17,141,198,23.913892,90.589301,6.458251,102.275295,apple
20,121,202,23.550896,92.170355,6.428522,114.757477,apple
30,141,197,22.062797,94.52976,6.400963,124.412069,apple
37,123,203,22.229515,94.954007,5.972281,113.845902,apple
28,128,195,23.686954,94.013379,5.639527,119.419207,apple
30,130,197,23.579186,93.500941,6.04774,115.239213,apple
17,131,196,21.625151,93.30652,6.411256,110.093915,apple
20,136,203,23.244956,94.343786,6.036555,118.796906,apple
18,128,198,22.533887,94.645382,6.374297,103.363137,apple
19,128,197,22.844313,94.51388,6.462292,116.340074,apple
35,133,197,22.574065,92.775413,6.242458,105.497075,apple
24,129,204,22.331835,93.77547,6.250811,106.638605,apple
29,142,199,23.835353,91.072291,5.574159,122.286347,apple
36,144,201,23.810064,94.134745,6.344426,114.228539,apple
24,143,199,22.616458,92.230572,6.064818,111.762627,apple
16,142,199,22.766831,90.695939,5.503388,106.132252,apple
32,122,204,21.645068,91.022968,5.681508,100.349543,apple
34,141,201,21.5646,91.42639,5.975927,123.858649,apple
21,138,199,21.893542,92.27958,5.571207,119.967184,apple
21,138,195,23.865296,90.965075,6.382742,120.23683,apple
39,131,202,22.112132,90.921841,5.943076,104.143725,apple
39,122,200,22.879392,92.690398,6.162186,102.904519,apple
28,127,204,23.286215,94.862572,5.537556,107.128329,apple
19,120,197,23.036328,91.155445,6.009003,122.195453,apple
32,129,198,22.367207,90.885207,6.134001,109.10382,apple
36,138,201,22.092607,91.049659,6.276152,112.160227,apple
20,124,196,23.331484,91.144936,6.026642,111.288659,apple
29,141,203,22.353228,90.076831,5.926444,115.154838,apple
28,136,196,22.939605,90.913258,6.250524,108.47719,apple
32,121,199,23.115104,91.134353,6.295287,115.769493,apple
29,128,199,22.792048,92.362311,6.198313,110.842423,apple
20,125,195,21.902873,93.744588,6.294163,105.061689,apple
38,132,204,23.120296,93.612167,5.585044,105.499778,apple
15,137,198,23.359958,91.694681,6.319334,103.267456,apple
19,128,199,22.046108,93.818235,5.596951,108.780425,apple
35,121,204,23.958951,90.442841,5.791273,109.310017,apple
34,134,201,23.272529,90.589895,6.333209,117.640495,apple
29,142,202,21.6051,92.148727,5.994043,101.380441,apple
38,123,201,22.518693,90.128161,6.424747,121.29592,apple
28,125,196,22.090177,91.277141,6.006691,124.160232,apple
29,142,201,22.42574,94.273038,5.971368,121.715704,apple
22,123,203,22.762245,94.445462,6.437827,101.34071,apple
27,129,201,23.380774,91.402951,6.056798,117.718214,apple
18,140,201,23.848612,91.697645,5.608146,112.66253,apple
17,144,195,23.260512,92.625512,5.868621,101.646054,apple
30,134,197,23.730665,91.52055,5.949725,113.594061,apple
17,143,198,21.242338,91.936456,6.100203,112.841317,apple
32,121,197,23.457692,90.399468,6.355486,102.297402,apple
35,129,201,21.458661,90.330844,5.715938,103.196345,apple
22,132,200,23.369604,93.281199,6.108758,110.294551,apple
26,130,203,21.690001,90.028605,6.15132,105.061555,apple
37,141,195,21.319165,92.475858,6.109223,106.872708,apple
32,134,198,21.076114,93.750751,5.714754,120.861844,apple
25,134,203,23.590869,91.857598,5.708889,119.378652,apple
25,124,204,21.594313,90.129036,5.52028,115.557884,apple
31,127,198,22.018482,93.400793,5.558134,123.227909,apple
20,144,196,23.314639,91.117063,5.580847,121.873333,apple
36,130,202,22.671198,94.264781,5.815056,113.09181,apple
27,128,203,21.497634,90.747543,6.07691,116.437356,apple
19,129,204,21.739852,93.341804,6.240149,111.203217,apple
38,138,199,22.708006,93.463067,6.09219,121.96744,apple
23,127,197,21.113349,90.21507,6.370055,116.959829,apple
31,135,203,22.440801,94.352054,5.859445,123.167688,apple
32,126,200,22.599092,90.689494,6.091243,107.869641,apple
16,143,201,23.630757,93.38028,5.856984,112.817202,apple
31,144,197,23.624931,94.620389,6.170416,123.281666,apple
24,143,202,21.126017,94.534364,5.984473,111.508175,apple
29,123,199,23.493382,90.077412,5.772917,100.061365,apple
25,138,202,23.835569,93.042523,5.754627,123.103699,apple
34,134,201,23.772949,93.56197,5.868375,117.825705,apple
16,129,199,21.500515,90.115427,5.633381,116.365537,apple
35,144,198,22.798138,94.685725,5.667042,117.94114,apple
33,122,203,23.439315,90.167015,5.591084,101.228172,apple
23,132,200,21.803,94.557984,5.868263,101.138754,apple
22,133,199,21.821528,90.656616,6.319165,124.903631,apple
23,129,201,23.155324,91.960148,6.40493,114.0001,apple
26,136,204,23.383657,90.200066,5.83231,111.763617,apple
22,137,203,23.194035,94.946666,5.772548,121.874737,apple
34,129,202,21.312228,93.946667,6.032331,107.307254,apple
31,136,197,21.091192,92.168113,6.069512,121.915132,apple
38,133,202,22.31791,93.730411,5.704802,109.276618,apple
30,120,202,23.506607,91.995708,5.947942,121.282055,apple
34,127,198,23.036635,92.81599,5.66223,107.748248,apple
37,137,204,23.301038,94.709872,5.716189,119.287122,apple
15,136,199,22.04028,94.312022,6.354268,100.557543,apple
30,129,199,23.496122,91.549199,6.443049,104.490846,apple
31,136,197,21.974252,94.173992,6.261805,108.227397,apple
28,121,197,22.457462,90.429869,6.343332,117.950155,apple
38,137,204,22.663538,93.001093,6.476971,116.053229,apple
15,138,204,23.386741,92.919166,6.171304,124.754795,apple
17,136,197,22.920271,93.038118,5.653457,105.168666,apple
30,123,197,23.505737,91.635458,5.98806,123.528508,apple
20,14,11,30.106779,94.508267,7.739399,115.532801,orange
20,5,8,17.830977,93.551938,7.256148,100.879433,orange
35,11,9,28.358675,92.147094,6.838447,101.31256,orange
25,24,14,23.269943,92.117929,7.334992,118.85544,orange
21,16,12,27.193871,90.552932,7.192692,103.734926,orange
27,18,13,24.249885,91.397212,6.438836,117.485038,orange
19,15,6,30.466081,92.371863,6.667173,107.221993,orange
36,18,12,32.94077,94.508708,6.624167,119.049025,orange
15,14,13,20.492738,91.365407,6.574982,112.246268,orange
25,23,13,28.483987,91.022334,7.772096,105.289857,orange
18,7,10,17.275249,90.693879,6.570058,105.63306,orange
30,25,12,20.249689,91.226552,7.835004,100.164725,orange
36,9,14,21.846146,92.201759,7.343529,111.753381,orange
22,18,12,15.846699,90.055997,6.870327,102.636732,orange
31,10,9,18.953419,92.742418,6.220502,100.462137,orange
16,28,6,29.169565,90.339631,6.205505,110.177525,orange
26,28,14,30.592173,93.010509,6.864425,107.123571,orange
38,20,10,19.638022,90.233489,7.795858,106.274705,orange
26,7,13,15.552637,94.169954,6.266542,117.731282,orange
33,9,10,21.253126,90.891165,7.632446,108.070455,orange
24,9,8,32.432337,91.815644,7.808047,118.926178,orange
18,9,13,22.855218,90.02187,6.520356,111.95258,orange
34,8,6,33.441853,93.755742,7.120581,115.383736,orange
25,23,8,19.881891,93.645067,6.797377,119.627542,orange
23,28,14,19.837059,93.991106,6.822842,118.350495,orange
26,23,9,19.556015,90.996751,6.808319,115.109893,orange
30,22,7,24.628707,90.221976,7.553312,119.797843,orange
25,5,6,28.050538,93.060397,7.496943,105.07768,orange
34,22,8,25.909763,90.736369,6.859873,117.623947,orange
25,25,10,18.837534,92.905531,6.961368,107.972827,orange
17,15,5,16.975381,92.079583,6.580225,118.510887,orange
24,23,10,29.081713,91.30058,7.789619,110.60177,orange
35,14,6,28.474233,90.038798,6.903057,103.856038,orange
30,29,9,31.349965,92.538921,6.942096,118.60847,orange
37,24,7,25.900168,91.119486,6.843442,109.684261,orange
35,27,9,15.354089,94.308869,6.331129,112.437639,orange
15,14,14,17.013872,92.118466,6.583585,118.101762,orange
36,10,5,27.542768,91.681844,7.27696,100.642395,orange
18,22,7,32.151754,90.292954,6.409416,119.971205,orange
25,22,6,27.197375,93.63053,6.597506,116.577942,orange
30,14,10,26.535217,90.827676,6.765192,106.868612,orange
25,24,9,33.806323,91.468382,6.789837,115.739136,orange
28,18,5,22.971993,91.353669,7.898737,106.167101,orange
37,21,8,25.870688,94.202679,7.6784,103.207878,orange
23,13,5,26.964755,94.2741,6.724991,114.800719,orange
30,14,6,29.186477,94.272826,7.303124,100.35757,orange
20,6,10,30.129554,90.552896,7.592842,111.11018,orange
32,29,5,33.02448,90.630513,6.746622,117.028774,orange
37,17,10,29.162947,94.163793,6.230871,116.201386,orange
27,16,9,25.184232,94.725253,7.041587,119.063551,orange
19,23,13,28.582577,93.034611,7.073144,117.21861,orange
35,8,13,23.281372,91.268484,7.65256,108.640496,orange
35,11,5,24.909184,90.501141,7.433314,105.521503,orange
26,7,7,30.629805,90.75794,7.229603,118.348517,orange
31,25,6,20.014637,94.472694,7.358701,112.791077,orange
31,15,5,30.688831,93.393566,6.898328,117.995192,orange
23,12,13,30.939753,92.574899,6.248396,104.301429,orange
31,14,13,33.9991,94.028185,6.717336,115.773729,orange
23,9,5,22.714334,94.517797,6.454075,104.130263,orange
39,5,12,21.427399,90.18744,7.743825,102.792847,orange
28,11,5,15.99845,90.577783,6.135597,115.211162,orange
27,13,9,33.578935,94.553759,7.359785,117.693648,orange
22,14,11,27.472519,92.408499,6.76125,119.723606,orange
35,15,12,20.391234,90.500847,6.669619,108.059456,orange
15,25,8,26.608363,90.369816,6.332494,117.793875,orange
30,28,14,22.437202,91.494015,7.630877,119.972229,orange
30,24,12,22.106794,92.871352,7.582808,113.762278,orange
15,13,6,19.659444,94.527447,6.070097,104.396014,orange
22,20,10,19.36539,90.821205,6.449916,110.050593,orange
21,28,9,16.17592,93.646332,6.624806,113.069779,orange
21,19,12,33.560175,91.305636,6.636228,109.285328,orange
38,27,5,17.638597,92.477546,6.202577,106.911617,orange
18,20,14,34.934675,91.876206,7.138124,117.125353,orange
17,22,9,19.122923,92.013768,6.144325,113.908143,orange
21,12,6,32.293182,92.467221,7.087079,111.388654,orange
25,9,12,17.541125,90.519369,7.349276,104.17674,orange
22,16,9,29.171583,93.117159,7.224353,114.281087,orange
22,13,9,21.149243,94.924689,7.546699,103.293094,orange
15,6,7,17.285826,92.666691,7.630191,114.735004,orange
20,14,10,31.204117,94.195608,7.728465,110.184905,orange
32,7,10,19.973836,92.158584,7.204696,105.139719,orange
16,5,5,15.166995,90.551775,6.455029,104.42443,orange
39,12,6,25.911251,94.289787,7.288315,105.921642,orange
29,22,12,28.330769,94.354052,7.6532,111.578731,orange
25,21,13,15.113042,94.959985,6.347498,109.40498,orange
36,10,9,17.651644,91.975382,6.336557,107.272555,orange
24,29,14,17.295726,93.629844,6.098316,100.60384,orange
17,29,14,18.878556,90.808362,6.457017,110.31094,orange
29,10,12,21.191063,94.610657,7.247773,108.727024,orange
34,25,7,21.794291,94.679776,6.313008,100.843008,orange
26,25,12,33.390613,92.666003,6.190123,111.773779,orange
34,7,6,15.245813,92.968263,7.684795,113.413266,orange
39,6,14,31.281366,91.571208,7.8497,105.758755,orange
37,27,12,26.269409,90.600014,7.010746,107.135925,orange
34,23,14,15.296603,94.045516,7.783078,115.786009,orange
18,7,5,27.574905,93.148363,7.875136,107.960863,orange
23,20,13,33.735479,94.015621,6.810681,112.698285,orange
36,17,7,18.394469,90.000789,7.364652,102.221944,orange
21,12,10,22.959146,93.37337,6.105713,102.478784,orange
27,13,7,16.340562,94.478596,7.314455,102.432363,orange
36,69,51,31.766577,93.508655,6.878166,203.792063,papaya
46,55,45,42.457699,93.016539,6.601577,233.116718,papaya
57,69,53,43.953472,91.223431,6.921125,212.835945,papaya
40,47,54,29.216516,94.354459,6.502064,44.41521,papaya
46,50,51,34.876851,90.387429,6.581314,121.490347,papaya
39,64,49,24.962069,92.421715,6.545419,67.076834,papaya
40,66,54,40.351412,91.670386,6.636223,155.322695,papaya
53,69,46,24.035132,93.471779,6.916113,217.733244,papaya
51,68,50,42.190111,94.839061,6.923579,105.049298,papaya
39,58,49,41.432925,90.500158,6.62887,197.877778,papaya
37,53,48,36.07447,90.790663,6.930302,133.983869,papaya
57,56,47,25.978405,90.018725,6.766079,62.502906,papaya
44,59,47,26.67971,93.873608,6.973396,61.092488,papaya
38,69,45,43.530279,90.023222,6.936834,104.538288,papaya
58,52,51,24.680684,91.211649,6.88684,151.024029,papaya
58,55,53,32.428064,94.896241,6.979917,109.118708,papaya
57,66,47,36.110098,90.363412,6.918355,76.654636,papaya
36,55,50,40.953256,94.871213,6.719746,52.693854,papaya
53,59,49,29.494646,92.511993,6.66934,198.972492,papaya
48,66,50,28.003511,94.255459,6.77861,83.436618,papaya
50,53,53,32.519295,93.632207,6.547768,123.165113,papaya
59,65,46,28.833045,91.649079,6.825183,198.968899,papaya
53,57,53,32.17864,90.619403,6.782221,239.983291,papaya
54,59,51,42.541803,92.141714,6.665697,245.220729,papaya
56,53,49,31.716641,90.745478,6.97891,124.905611,papaya
56,49,50,23.503189,93.821102,6.790457,171.373813,papaya
36,50,45,29.067201,93.137195,6.783093,168.551463,papaya
48,51,47,25.878253,94.245354,6.80824,79.167313,papaya
39,66,52,36.847381,92.034321,6.630988,245.68466,papaya
54,52,53,38.937571,91.485403,6.713276,79.050224,papaya
37,63,47,40.221247,94.978044,6.53831,139.337376,papaya
55,64,52,30.328894,92.269266,6.797484,244.527523,papaya
43,68,47,43.770564,93.351318,6.731756,168.81199,papaya
41,51,46,25.395056,91.738359,6.881428,167.673945,papaya
37,66,51,43.177967,93.350927,6.587587,139.494506,papaya
51,45,45,25.717463,91.258322,6.714775,142.362499,papaya
38,61,50,29.183746,90.068299,6.538824,122.255903,papaya
38,54,51,34.491986,91.155879,6.671911,168.946552,papaya
56,63,50,30.608153,91.825256,6.939709,48.241151,papaya
59,61,51,23.797955,93.027646,6.742389,62.21357,papaya
41,67,50,31.681748,90.363411,6.857061,187.598673,papaya
50,57,49,35.458693,91.166977,6.97063,163.646851,papaya
42,56,53,26.393937,91.464178,6.839754,106.252733,papaya
54,48,52,24.435386,90.062963,6.949112,162.081236,papaya
43,50,51,33.689046,94.957989,6.991608,173.355159,papaya
46,57,51,25.133065,91.64176,6.537636,55.405759,papaya
39,57,52,33.195414,91.677383,6.541176,155.56206,papaya
41,60,54,25.337601,91.060627,6.736547,243.408901,papaya
54,67,48,43.832808,90.514164,6.526486,219.676552,papaya
58,47,46,23.696657,90.522538,6.60471,243.71609,papaya
51,64,52,34.236549,93.987445,6.797904,106.05468,papaya
49,58,53,43.616272,92.055213,6.881695,60.950231,papaya
54,54,45,30.62817,93.053214,6.559625,234.047243,papaya
36,68,52,29.923956,91.953752,6.870405,166.308931,papaya
51,54,49,43.787217,91.069614,6.708928,101.282869,papaya
54,64,47,24.709197,90.057163,6.713725,126.170895,papaya
59,56,47,41.715818,92.45534,6.799588,60.090429,papaya
44,68,50,30.234539,93.128336,6.955206,97.538026,papaya
47,68,46,38.112942,93.072405,6.839838,113.756122,papaya
42,62,47,31.81275,90.940873,6.504152,243.712046,papaya
45,69,46,35.334702,91.00487,6.895037,204.577628,papaya
37,67,46,35.872524,94.928168,6.941198,240.878425,papaya
43,47,46,33.510393,93.966148,6.575077,178.543622,papaya
43,53,51,32.806988,94.060166,6.577959,205.889137,papaya
36,49,51,40.953439,91.263398,6.663596,152.795357,papaya
40,65,52,26.051126,92.319149,6.887414,110.839202,papaya
50,46,51,26.205713,94.152917,6.677725,99.126311,papaya
56,46,48,30.770074,91.424002,6.955877,197.694963,papaya
36,62,50,41.918226,91.564728,6.787081,145.158608,papaya
47,56,47,38.869908,92.25668,6.979258,94.76977,papaya
52,68,51,41.296731,94.137405,6.680059,166.026027,papaya
38,58,47,38.618473,92.640292,6.705614,96.44739,papaya
59,46,45,27.562405,94.855362,6.989619,177.534824,papaya
57,50,54,25.998482,90.505626,6.556106,160.356864,papaya
54,54,54,32.122823,90.752243,6.732983,182.597805,papaya
55,56,50,28.614239,93.229583,6.992986,50.30125,papaya
57,59,47,43.052684,92.416772,6.665845,78.114502,papaya
41,65,51,42.178158,91.159842,6.560569,41.278382,papaya
47,69,51,29.476286,94.384293,6.890861,43.237185,papaya
55,52,46,27.752948,92.342899,6.712434,100.666333,papaya
39,64,54,39.333623,91.479685,6.622404,85.709834,papaya
38,58,51,37.815556,93.401067,6.646167,109.365311,papaya
52,53,47,30.861059,91.360421,6.544156,214.329169,papaya
56,50,45,38.515376,91.057643,6.696718,53.468403,papaya
40,64,53,27.348781,91.679569,6.567119,55.576252,papaya
59,61,50,39.075469,94.200386,6.903357,43.473284,papaya
39,61,48,43.632136,93.327024,6.978274,82.303761,papaya
56,53,54,26.311462,92.581699,6.896422,130.854921,papaya
46,69,49,35.685514,90.272698,6.921105,176.11529,papaya
45,45,50,23.265814,90.006018,6.808049,79.693584,papaya
39,61,45,29.581517,90.74716,6.790088,178.970682,papaya
53,51,45,24.652357,92.130758,6.972922,85.723097,papaya
41,47,51,37.27733,93.214656,6.930565,142.149425,papaya
38,52,51,35.875561,92.655016,6.841482,173.852079,papaya
57,59,52,28.22285,93.390913,6.951097,121.003789,papaya
54,63,45,35.211675,90.650947,6.98366,210.395576,papaya
37,48,50,30.242673,90.174529,6.770821,121.447471,papaya
37,65,54,38.888473,94.112112,6.608245,95.35032,papaya
40,64,54,38.053581,94.407334,6.81935,121.408579,papaya
45,46,45,37.604988,92.192144,6.776108,157.108862,papaya
21,16,29,26.553709,97.386078,5.951164,190.364452,coconut
37,26,33,26.08002,90.314842,5.761067,157.870735,coconut
37,21,25,25.541514,91.401085,6.130422,203.541403,coconut
36,28,27,26.23909,92.162906,5.858762,221.466511,coconut
29,23,29,25.115432,90.577759,6.037923,201.878903,coconut
20,23,33,26.64759,96.717773,5.90403,197.835063,coconut
34,29,28,26.644163,91.490581,5.704073,199.3395,coconut
37,14,26,26.140398,94.095465,5.79065,153.357908,coconut
33,5,30,28.175067,92.396055,6.103292,196.890011,coconut
31,16,28,28.343696,96.826014,5.821255,140.301919,coconut
16,7,30,25.206649,93.032342,6.2532,159.434817,coconut
34,23,27,27.915289,96.72999,5.897454,151.042048,coconut
28,28,31,25.69169,96.144812,5.927203,189.15288,coconut
33,17,33,27.888622,95.53566,5.650793,213.594911,coconut
38,8,29,26.035555,96.79071,6.22163,144.088512,coconut
36,9,32,26.827921,92.954451,5.658239,146.761426,coconut
31,18,26,25.450791,90.650795,6.243767,201.188209,coconut
16,19,25,28.614983,98.164057,6.198233,222.618892,coconut
35,25,30,26.224237,91.960192,5.8272,192.849543,coconut
19,11,29,25.9322,95.297793,6.423176,204.808937,coconut
31,19,29,25.746255,98.052394,5.748536,139.130888,coconut
33,9,28,25.11314,91.233611,5.673204,135.441013,coconut
31,25,28,28.498306,91.920119,5.82539,145.073699,coconut
30,15,31,28.0467,94.911327,6.12763,223.525031,coconut
